    3.881125  -11.355038    8.631086   -0.335153    4.965467  -10.924475   12.523060  -20.245569
    3.823029  -11.374728    8.634398   -0.381516    4.926047  -10.942307   12.481701  -20.264973
    3.764626  -11.394192    8.637753   -0.428215    4.886513  -10.960017   12.440022  -20.284420
    3.705920  -11.413420    8.641149   -0.475252    4.846869  -10.977607   12.398027  -20.303913
    3.646915  -11.432410    8.644585   -0.522630    4.807118  -10.995072   12.355715  -20.323452
    3.587616  -11.451157    8.648060   -0.570353    4.767263  -11.012411   12.313084  -20.343037
    3.528029  -11.469656    8.651577   -0.618423    4.727307  -11.029623   12.270138  -20.362667
    3.468157  -11.487902    8.655130   -0.666843    4.687253  -11.046703   12.226873  -20.382339
    3.408005  -11.505890    8.658721   -0.715617    4.647103  -11.063654   12.183292  -20.402061
    3.347579  -11.523615    8.662347   -0.764747    4.606863  -11.080470   12.139397  -20.421825
    3.286884  -11.541074    8.666010   -0.814238    4.566534  -11.097151   12.095184  -20.441637
    3.225924  -11.558262    8.669706   -0.864094    4.526119  -11.113697   12.050657  -20.461496
    3.164704  -11.575174    8.673433   -0.914316    4.485622  -11.130103   12.005814  -20.481400
    3.103232  -11.591805    8.677193   -0.964908    4.445046  -11.146370   11.960657  -20.501347
    3.041511  -11.608152    8.680982   -1.015874    4.404394  -11.162497   11.915186  -20.521343
    2.979548  -11.624212    8.684799   -1.067219    4.363668  -11.178479   11.869400  -20.541386
    2.917348  -11.639977    8.688643   -1.118944    4.322874  -11.194318   11.823301  -20.561474
    2.854918  -11.655447    8.692513   -1.171055    4.282012  -11.210012   11.776889  -20.581610
    2.792263  -11.670615    8.696405   -1.223554    4.241087  -11.225559   11.730165  -20.601791
    2.729390  -11.685480    8.700321   -1.276446    4.200101  -11.240958   11.683128  -20.622021
    2.666304  -11.700035    8.704255   -1.329734    4.159059  -11.256208   11.635780  -20.642296
    2.603012  -11.714279    8.708207   -1.383423    4.117963  -11.271308   11.588120  -20.662621
    2.539520  -11.728207    8.712176   -1.437515    4.076815  -11.286257   11.540150  -20.682991
    2.475836  -11.741816    8.716160   -1.492018    4.035620  -11.301052   11.491869  -20.703411
    2.411965  -11.755102    8.720155   -1.546932    3.994380  -11.315694   11.443279  -20.723877
    2.347914  -11.768063    8.724158   -1.602262    3.953099  -11.330181   11.394381  -20.744390
    2.283691  -11.780694    8.728170   -1.658013    3.911780  -11.344513   11.345174  -20.764950
    2.219302  -11.792994    8.732187   -1.714188    3.870426  -11.358688   11.295658  -20.785561
    2.154754  -11.804958    8.736206   -1.770792    3.829040  -11.372706   11.245834  -20.806217
    2.090055  -11.816585    8.740221   -1.827826    3.787625  -11.386566   11.195705  -20.826923
    2.025212  -11.827870    8.744234   -1.885299    3.746184  -11.400269   11.145269  -20.847677
    1.960232  -11.838813    8.748241   -1.943212    3.704721  -11.413809   11.094527  -20.868477
    1.895123  -11.849410    8.752239   -2.001571    3.663239  -11.427191   11.043480  -20.889328
    1.829891  -11.859658    8.756225   -2.060377    3.621740  -11.440411   10.992128  -20.910225
    1.764547  -11.869556    8.760195   -2.119638    3.580228  -11.453469   10.940474  -20.931170
    1.699095  -11.879103    8.764147   -2.179358    3.538707  -11.466366   10.888515  -20.952162
    1.633546  -11.888293    8.768074   -2.239536    3.497179  -11.479100   10.836253  -20.973202
    1.567907  -11.897128    8.771976   -2.300181    3.455647  -11.491672   10.783689  -20.994293
    1.502185  -11.905605    8.775850   -2.361299    3.414114  -11.504079   10.730823  -21.015429
    1.436388  -11.913723    8.779690   -2.422890    3.372584  -11.516322   10.677656  -21.036613
    1.370526  -11.921478    8.783495   -2.484959    3.331060  -11.528401   10.624189  -21.057842
    1.304607  -11.928873    8.787257   -2.547512    3.289545  -11.540316   10.570423  -21.079121
    1.238637  -11.935904    8.790977   -2.610552    3.248041  -11.552066   10.516357  -21.100447
    1.172628  -11.942569    8.794646   -2.674083    3.206552  -11.563651   10.461993  -21.121819
    1.106586  -11.948870    8.798265   -2.738111    3.165082  -11.575071   10.407331  -21.143238
    1.040520  -11.954803    8.801826   -2.802639    3.123632  -11.586325   10.352371  -21.164703
    0.974440  -11.960371    8.805327   -2.867671    3.082208  -11.597413   10.297116  -21.186214
    0.908353  -11.965571    8.808761   -2.933210    3.040809  -11.608336   10.241562  -21.207771
    0.842269  -11.970404    8.812126   -2.999262    2.999442  -11.619094   10.185715  -21.229374
    0.776197  -11.974871    8.815414   -3.065832    2.958108  -11.629686   10.129573  -21.251022
    0.710145  -11.978969    8.818624   -3.132920    2.916810  -11.640113   10.073136  -21.272713
    0.644123  -11.982700    8.821749   -3.200534    2.875552  -11.650373   10.016406  -21.294449
    0.578139  -11.986065    8.824782   -3.268675    2.834336  -11.660469    9.959383  -21.316231
    0.512203  -11.989063    8.827722   -3.337349    2.793166  -11.670400    9.902067  -21.338055
    0.446324  -11.991696    8.830561   -3.406560    2.752045  -11.680164    9.844460  -21.359919
    0.380511  -11.993965    8.833295   -3.476310    2.710975  -11.689766    9.786561  -21.381828
    0.314773  -11.995871    8.835918   -3.546604    2.669959  -11.699202    9.728373  -21.403778
    0.249120  -11.997414    8.838424   -3.617446    2.629002  -11.708473    9.669894  -21.425770
    0.183561  -11.998596    8.840807   -3.688837    2.588104  -11.717581    9.611126  -21.447800
    0.118105  -11.999418    8.843062   -3.760783    2.547271  -11.726526    9.552069  -21.469873
    0.052762  -11.999884    8.845185   -3.833286    2.506503  -11.735308    9.492724  -21.491983
   -0.012459  -11.999993    8.847167   -3.906352    2.465806  -11.743926    9.433092  -21.514133
   -0.077548  -11.999750    8.849006   -3.979984    2.425180  -11.752382    9.373173  -21.536318
   -0.142496  -11.999154    8.850693   -4.054183    2.384630  -11.760677    9.312966  -21.558542
   -0.207293  -11.998210    8.852221   -4.128953    2.344158  -11.768811    9.252475  -21.580803
   -0.271931  -11.996919    8.853586   -4.204298    2.303767  -11.776785    9.191698  -21.603096
   -0.336399  -11.995283    8.854780   -4.280219    2.263461  -11.784597    9.130636  -21.625425
   -0.400687  -11.993309    8.855799   -4.356721    2.223241  -11.792252    9.069291  -21.647787
   -0.464787  -11.990995    8.856633   -4.433805    2.183111  -11.799747    9.007663  -21.670183
   -0.528689  -11.988348    8.857280   -4.511478    2.143074  -11.807084    8.945750  -21.692608
   -0.592383  -11.985370    8.857729   -4.589738    2.103132  -11.814264    8.883557  -21.715065
   -0.655860  -11.982063    8.857976   -4.668587    2.063289  -11.821287    8.821081  -21.737549
   -0.719110  -11.978435    8.858011   -4.748031    2.023547  -11.828156    8.758325  -21.760063
   -0.782124  -11.974484    8.857833   -4.828071    1.983909  -11.834868    8.695287  -21.782602
   -0.844892  -11.970220    8.857430   -4.908708    1.944379  -11.841427    8.631969  -21.805168
   -0.907405  -11.965643    8.856796   -4.989944    1.904957  -11.847833    8.568373  -21.827759
   -0.969653  -11.960760    8.855927   -5.071785    1.865649  -11.854086    8.504497  -21.850370
   -1.031628  -11.955574    8.854813   -5.154229    1.826455  -11.860188    8.440342  -21.873005
   -1.093318  -11.950090    8.853447   -5.237277    1.787380  -11.866140    8.375910  -21.895660
   -1.154716  -11.944314    8.851822   -5.320932    1.748425  -11.871943    8.311200  -21.918335
   -1.215812  -11.938250    8.849932   -5.405194    1.709594  -11.877596    8.246215  -21.941025
   -1.276596  -11.931903    8.847769   -5.490068    1.670890  -11.883102    8.180952  -21.963732
   -1.337060  -11.925279    8.845325   -5.575552    1.632314  -11.888463    8.115414  -21.986454
   -1.397194  -11.918383    8.842594   -5.661647    1.593870  -11.893678    8.049601  -22.009188
   -1.456989  -11.911221    8.839568   -5.748354    1.555560  -11.898749    7.983514  -22.031933
   -1.516435  -11.903799    8.836241   -5.835677    1.517388  -11.903677    7.917151  -22.054688
   -1.575525  -11.896122    8.832603   -5.923613    1.479355  -11.908463    7.850517  -22.077450
   -1.634249  -11.888197    8.828650   -6.012164    1.441464  -11.913109    7.783609  -22.100218
   -1.692597  -11.880030    8.824370   -6.101328    1.403718  -11.917616    7.716430  -22.122990
   -1.750562  -11.871628    8.819760   -6.191109    1.366120  -11.921985    7.648978  -22.145767
   -1.808134  -11.862995    8.814811   -6.281503    1.328672  -11.926216    7.581254  -22.168541
   -1.865305  -11.854140    8.809514   -6.372514    1.291377  -11.930312    7.513260  -22.191315
   -1.922066  -11.845069    8.803864   -6.464138    1.254236  -11.934274    7.444996  -22.214085
   -1.978408  -11.835789    8.797853   -6.556376    1.217254  -11.938103    7.376462  -22.236847
   -2.034323  -11.826306    8.791472   -6.649227    1.180432  -11.941799    7.307660  -22.259604
   -2.089803  -11.816629    8.784716   -6.742692    1.143773  -11.945367    7.238589  -22.282349
   -2.144838  -11.806764    8.777576   -6.836768    1.107279  -11.948805    7.169250  -22.305084
   -2.199422  -11.796717    8.770044   -6.931454    1.070953  -11.952115    7.099644  -22.327803
   -2.253546  -11.786497    8.762115   -7.026750    1.034797  -11.955300    7.029771  -22.350506
   -2.307201  -11.776112    8.753780   -7.122653    0.998814  -11.958360    6.959632  -22.373188
   -2.360380  -11.765569    8.745033   -7.219164    0.963006  -11.961297    6.889227  -22.395851
   -2.413074  -11.754875    8.735866   -7.316279    0.927375  -11.964112    6.818557  -22.418488
   -2.465277  -11.744038    8.726271   -7.413998    0.891925  -11.966807    6.747623  -22.441099
   -2.516979  -11.733065    8.716243   -7.512316    0.856656  -11.969383    6.676426  -22.463680
   -2.568175  -11.721966    8.705772   -7.611234    0.821572  -11.971843    6.604966  -22.486231
   -2.618855  -11.710747    8.694853   -7.710747    0.786674  -11.974186    6.533243  -22.508745
   -2.669014  -11.699417    8.683479   -7.810855    0.751966  -11.976417    6.461258  -22.531225
   -2.718642  -11.687984    8.671642   -7.911555    0.717449  -11.978534    6.389012  -22.553663
   -2.767733  -11.676456    8.659337   -8.012843    0.683125  -11.980540    6.316505  -22.576059
   -2.816281  -11.664844    8.646555   -8.114719    0.648997  -11.982437    6.243739  -22.598410
   -2.864278  -11.653151    8.633290   -8.217175    0.615067  -11.984226    6.170714  -22.620710
   -2.911716  -11.641388    8.619535   -8.320210    0.581338  -11.985910    6.097429  -22.642962
   -2.958590  -11.629563    8.605286   -8.423820    0.547810  -11.987490    6.023888  -22.665157
   -3.004891  -11.617685    8.590533   -8.528003    0.514487  -11.988966    5.950089  -22.687294
   -3.050615  -11.605763    8.575271   -8.632756    0.481370  -11.990341    5.876035  -22.709370
   -3.095754  -11.593805    8.559494   -8.738074    0.448461  -11.991617    5.801725  -22.731384
   -3.140302  -11.581818    8.543194   -8.843951    0.415763  -11.992795    5.727160  -22.753326
   -3.184252  -11.569812    8.526367   -8.950387    0.383278  -11.993877    5.652341  -22.775204
   -3.227599  -11.557794    8.509006   -9.057373    0.351007  -11.994865    5.577269  -22.797003
   -3.270336  -11.545774    8.491104   -9.164910    0.318952  -11.995761    5.501945  -22.818726
   -3.312456  -11.533760    8.472658   -9.272988    0.287115  -11.996565    5.426369  -22.840368
   -3.353955  -11.521761    8.453658   -9.381606    0.255499  -11.997280    5.350543  -22.861925
   -3.394826  -11.509785    8.434101   -9.490758    0.224104  -11.997908    5.274467  -22.883394
   -3.435064  -11.497841    8.413980   -9.600440    0.192933  -11.998448    5.198143  -22.904772
   -3.474663  -11.485935    8.393291   -9.710645    0.161988  -11.998906    5.121570  -22.926052
   -3.513617  -11.474079    8.372028   -9.821369    0.131270  -11.999282    5.044752  -22.947235
   -3.551921  -11.462280    8.350184   -9.932608    0.100781  -11.999577    4.967687  -22.968315
   -3.589569  -11.450545    8.327755  -10.044352    0.070522  -11.999792    4.890377  -22.989288
   -3.626556  -11.438886    8.304737  -10.156600    0.040496  -11.999931    4.812824  -23.010149
   -3.662877  -11.427306    8.281123  -10.269344    0.010704  -11.999995    4.735027  -23.030895
   -3.698527  -11.415817    8.256908  -10.382581   -0.018853  -11.999985    4.656990  -23.051523
   -3.733500  -11.404428    8.232089  -10.496303   -0.048173  -11.999904    4.578712  -23.072029
   -3.767792  -11.393145    8.206659  -10.610502   -0.077255  -11.999751    4.500195  -23.092403
   -3.801398  -11.381976    8.180614  -10.725176   -0.106097  -11.999531    4.421440  -23.112650
   -3.834312  -11.370931    8.153950  -10.840316   -0.134697  -11.999244    4.342448  -23.132759
   -3.866530  -11.360015    8.126664  -10.955915   -0.163055  -11.998892    4.263220  -23.152729
   -3.898049  -11.349239    8.098748  -11.071970   -0.191169  -11.998477    4.183759  -23.172554
   -3.928861  -11.338609    8.070200  -11.188470   -0.219038  -11.998001    4.104064  -23.192230
   -3.958964  -11.328133    8.041016  -11.305411   -0.246661  -11.997464    4.024137  -23.211754
   -3.988352  -11.317820    8.011189  -11.422788   -0.274036  -11.996871    3.943981  -23.231119
   -4.017021  -11.307676    7.980718  -11.540590   -0.301163  -11.996221    3.863596  -23.250320
   -4.044966  -11.297709    7.949600  -11.658812   -0.328040  -11.995516    3.782984  -23.269356
   -4.072184  -11.287928    7.917828  -11.777445   -0.354666  -11.994758    3.702147  -23.288219
   -4.098669  -11.278338    7.885399  -11.896486   -0.381040  -11.993949    3.621085  -23.306906
   -4.124417  -11.268948    7.852311  -12.015924   -0.407162  -11.993091    3.539802  -23.325411
   -4.149425  -11.259764    7.818560  -12.135753   -0.433030  -11.992185    3.458298  -23.343731
